ProductKey,Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,Quantity,Currency Code
1004,1739023,3,2019-10-05,,1326966,47,3,USD
1612,1739024,1,2019-10-05,,1211258,43,5,USD
1810,1739024,2,2019-10-05,,1211258,43,5,USD
1500,1739024,3,2019-10-05,,1211258,43,1,USD
1461,1739025,1,2019-10-05,,2062220,48,5,USD
1800,1739025,2,2019-10-05,,2062220,48,6,USD
2389,1739027,1,2019-10-05,,1611777,53,1,USD
382,1739027,2,2019-10-05,,1611777,53,1,USD
2141,1739027,3,2019-10-05,,1611777,53,1,USD
498,1739028,1,2019-10-05,,1323545,66,1,USD
2106,1739028,2,2019-10-05,,1323545,66,2,USD
1698,1739028,3,2019-10-05,,1323545,66,3,USD
56,1739029,1,2019-10-05,,1901931,59,1,USD
2,1739029,2,2019-10-05,,1901931,59,8,USD
418,1739029,4,2019-10-05,,1901931,59,2,USD
1722,1739030,1,2019-10-05,,1804459,57,6,USD
1565,1739030,2,2019-10-05,,1804459,57,6,USD
1766,1739031,1,2019-10-05,2019-10-07,1639605,0,7,USD
1147,1739031,2,2019-10-05,2019-10-07,1639605,0,5,USD
458,1739031,3,2019-10-05,2019-10-07,1639605,0,1,USD
422,1739032,1,2019-10-05,2019-10-07,2093929,0,3,USD
863,1739032,2,2019-10-05,2019-10-07,2093929,0,1,USD
1552,1739033,1,2019-10-05,,1042263,39,1,GBP
458,1739033,2,2019-10-05,,1042263,39,8,GBP
109,1739033,3,2019-10-05,,1042263,39,3,GBP
1557,1739034,1,2019-10-05,,1144593,39,2,GBP
589,1739035,1,2019-10-05,,1241093,61,2,USD
1240,1739036,1,2019-10-05,,319689,8,4,CAD
1582,1739036,2,2019-10-05,,319689,8,1,CAD
381,1739037,1,2019-10-05,,154891,5,1,AUD
1648,1739037,2,2019-10-05,,154891,5,1,AUD
1690,1739038,1,2019-10-05,,224035,8,3,CAD
82,1739039,1,2019-10-05,2019-10-06,306809,0,3,CAD
70,1739040,1,2019-10-05,,168089,1,3,AUD
2503,1739041,1,2019-10-05,,1931445,54,1,USD
1506,1739041,2,2019-10-05,,1931445,54,2,USD
1453,1739042,1,2019-10-05,,192436,5,7,AUD
466,1739044,1,2019-10-05,2019-10-09,521070,0,3,EUR
1469,1739044,2,2019-10-05,2019-10-09,521070,0,7,EUR
1270,1739044,3,2019-10-05,2019-10-09,521070,0,3,EUR
434,1739047,1,2019-10-05,,418500,26,3,EUR
10,1739048,1,2019-10-05,,1024431,39,2,GBP
50,1739048,2,2019-10-05,,1024431,39,7,GBP
752,1739049,1,2019-10-05,,542461,22,6,EUR
1616,1739049,2,2019-10-05,,542461,22,2,EUR
433,1739049,3,2019-10-05,,542461,22,2,EUR
1599,1739050,1,2019-10-05,,676732,15,1,EUR
542,1739050,2,2019-10-05,,676732,15,1,EUR
60,1740001,1,2019-10-06,,1084205,40,2,GBP
959,1740001,2,2019-10-06,,1084205,40,5,GBP
703,1740001,3,2019-10-06,,1084205,40,7,GBP
1578,1740002,1,2019-10-06,,2081694,54,10,USD
1288,1740003,1,2019-10-06,,1457037,47,1,USD
1824,1740003,2,2019-10-06,,1457037,47,4,USD
82,1740003,3,2019-10-06,,1457037,47,1,USD
1636,1740003,4,2019-10-06,,1457037,47,5,USD
439,1741000,1,2019-10-07,,1483593,63,2,USD
453,1741001,1,2019-10-07,,1437644,63,1,USD
1774,1741002,1,2019-10-07,2019-10-10,1277243,0,2,USD
1656,1741002,2,2019-10-07,2019-10-10,1277243,0,3,USD
1048,1741003,1,2019-10-07,,1756245,47,3,USD
1570,1741004,1,2019-10-07,,1667206,65,1,USD
114,1741004,2,2019-10-07,,1667206,65,4,USD
417,1741005,1,2019-10-07,,131067,5,3,AUD
989,1741005,2,2019-10-07,,131067,5,1,AUD
303,1741005,3,2019-10-07,,131067,5,1,AUD
1759,1741006,1,2019-10-07,,1651921,55,1,USD
927,1741007,1,2019-10-07,,530618,27,1,EUR
1473,1741007,2,2019-10-07,,530618,27,2,EUR
133,1741007,3,2019-10-07,,530618,27,3,EUR
1400,1741007,4,2019-10-07,,530618,27,10,EUR
91,1741007,5,2019-10-07,,530618,27,1,EUR
1411,1741007,6,2019-10-07,,530618,27,4,EUR
426,1741007,7,2019-10-07,,530618,27,2,EUR
1018,1741008,1,2019-10-07,2019-10-11,822437,0,1,EUR
154,1741008,2,2019-10-07,2019-10-11,822437,0,5,EUR
176,1741009,1,2019-10-07,,778636,29,4,EUR
1626,1741011,1,2019-10-07,2019-10-11,568959,0,2,EUR
866,1741011,2,2019-10-07,2019-10-11,568959,0,3,EUR
1575,1741011,3,2019-10-07,2019-10-11,568959,0,1,EUR
1336,1741013,1,2019-10-07,,1867338,62,2,USD
683,1741013,2,2019-10-07,,1867338,62,1,USD
118,1741013,3,2019-10-07,,1867338,62,2,USD
1671,1741013,4,2019-10-07,,1867338,62,6,USD
2495,1741014,1,2019-10-07,,2018226,65,4,USD
2061,1741015,1,2019-10-07,,432440,24,5,EUR
1697,1741015,2,2019-10-07,,432440,24,2,EUR
1775,1741015,3,2019-10-07,,432440,24,1,EUR
1750,1741015,4,2019-10-07,,432440,24,3,EUR
1772,1741015,5,2019-10-07,,432440,24,6,EUR
1686,1741015,6,2019-10-07,,432440,24,1,EUR
419,1741016,1,2019-10-07,,1761910,44,7,USD
2132,1741016,2,2019-10-07,,1761910,44,2,USD
1090,1741017,1,2019-10-07,,1410945,57,3,USD
440,1741019,1,2019-10-07,,1239749,53,3,USD
1794,1741019,2,2019-10-07,,1239749,53,7,USD
1449,1741019,3,2019-10-07,,1239749,53,10,USD
1436,1741020,1,2019-10-07,,1847709,43,1,USD
72,1741020,2,2019-10-07,,1847709,43,4,USD
73,1741020,3,2019-10-07,,1847709,43,8,USD
452,1741020,4,2019-10-07,,1847709,43,2,USD
489,1742001,1,2019-10-08,2019-10-11,2013443,0,1,USD
1761,1742002,1,2019-10-08,,2056754,53,2,USD
1578,1742002,2,2019-10-08,,2056754,53,8,USD
102,1742002,3,2019-10-08,,2056754,53,2,USD
1397,1742002,5,2019-10-08,,2056754,53,3,USD
952,1742002,6,2019-10-08,,2056754,53,3,USD
453,1742003,1,2019-10-08,,1257326,59,3,USD
1477,1742003,2,2019-10-08,,1257326,59,8,USD
104,1742003,3,2019-10-08,,1257326,59,3,USD
2100,1742003,4,2019-10-08,,1257326,59,6,USD
1371,1742003,5,2019-10-08,,1257326,59,3,USD
426,1742003,6,2019-10-08,,1257326,59,2,USD
846,1742003,7,2019-10-08,,1257326,59,3,USD
1011,1742004,1,2019-10-08,,584095,24,2,EUR
71,1742004,2,2019-10-08,,584095,24,4,EUR
143,1742004,3,2019-10-08,,584095,24,1,EUR
265,1742004,4,2019-10-08,,584095,24,2,EUR
457,1742005,1,2019-10-08,,1459686,49,1,USD
655,1742005,2,2019-10-08,,1459686,49,1,USD
424,1742005,3,2019-10-08,,1459686,49,2,USD
1184,1742005,4,2019-10-08,,1459686,49,8,USD
76,1742006,1,2019-10-08,,1585185,55,2,USD
1476,1742008,1,2019-10-08,2019-10-14,480202,0,3,EUR
351,1742008,2,2019-10-08,2019-10-14,480202,0,2,EUR
1696,1742009,1,2019-10-08,,1875792,66,6,USD
1278,1742011,1,2019-10-08,,764618,29,1,EUR
1694,1742011,2,2019-10-08,,764618,29,4,EUR
1578,1742013,1,2019-10-08,,538259,22,3,EUR
1463,1742013,2,2019-10-08,,538259,22,6,EUR
657,1742013,3,2019-10-08,,538259,22,4,EUR
1457,1742013,4,2019-10-08,,538259,22,3,EUR
2065,1742014,1,2019-10-08,,1847709,47,8,USD
135,1742014,2,2019-10-08,,1847709,47,7,USD
1646,1742015,1,2019-10-08,2019-10-11,689013,0,2,EUR
1254,1742015,2,2019-10-08,2019-10-11,689013,0,1,EUR
1372,1742015,3,2019-10-08,2019-10-11,689013,0,2,EUR
519,1742016,1,2019-10-08,,1714587,51,5,USD
1033,1742016,2,2019-10-08,,1714587,51,4,USD
510,1742016,3,2019-10-08,,1714587,51,1,USD
1356,1742017,1,2019-10-08,,1564733,44,7,USD
2514,1742017,2,2019-10-08,,1564733,44,1,USD
1667,1742017,3,2019-10-08,,1564733,44,1,USD
787,1742018,1,2019-10-08,2019-10-12,2009243,0,8,USD
1570,1742018,2,2019-10-08,2019-10-12,2009243,0,5,USD
1744,1742018,3,2019-10-08,2019-10-12,2009243,0,6,USD
1699,1742019,1,2019-10-08,,533705,24,1,EUR
421,1742019,2,2019-10-08,,533705,24,2,EUR
1646,1742019,3,2019-10-08,,533705,24,3,EUR
1616,1742019,4,2019-10-08,,533705,24,2,EUR
651,1742020,1,2019-10-08,2019-10-13,987075,0,4,GBP
1696,1742020,2,2019-10-08,2019-10-13,987075,0,5,GBP
1767,1742020,3,2019-10-08,2019-10-13,987075,0,2,GBP
1682,1742021,1,2019-10-08,,1770497,44,2,USD
598,1742022,1,2019-10-08,2019-10-11,1943741,0,1,USD
1670,1742022,2,2019-10-08,2019-10-11,1943741,0,4,USD
1809,1742022,3,2019-10-08,2019-10-11,1943741,0,6,USD
1644,1742024,1,2019-10-08,,571187,26,1,EUR
399,1742024,2,2019-10-08,,571187,26,4,EUR
1328,1742024,3,2019-10-08,,571187,26,2,EUR
417,1742025,1,2019-10-08,2019-10-10,1480971,0,5,USD
1673,1742025,2,2019-10-08,2019-10-10,1480971,0,1,USD
101,1742025,3,2019-10-08,2019-10-10,1480971,0,5,USD
1276,1742026,1,2019-10-08,,1990017,61,7,USD
1672,1742027,1,2019-10-08,2019-10-14,2074698,0,3,USD
1677,1742027,2,2019-10-08,2019-10-14,2074698,0,3,USD
1445,1742028,1,2019-10-08,,559829,22,1,EUR
1581,1742028,2,2019-10-08,,559829,22,3,EUR
1635,1743000,1,2019-10-09,,1040797,38,2,GBP
1696,1743000,2,2019-10-09,,1040797,38,1,GBP
573,1743001,1,2019-10-09,,1291470,56,1,USD
1468,1743002,1,2019-10-09,,1274790,43,3,USD
582,1743002,2,2019-10-09,,1274790,43,7,USD
185,1743002,3,2019-10-09,,1274790,43,2,USD
971,1743003,1,2019-10-09,,1702950,53,6,USD
481,1743003,2,2019-10-09,,1702950,53,2,USD
685,1743003,3,2019-10-09,,1702950,53,2,USD
1621,1743003,4,2019-10-09,,1702950,53,4,USD
1625,1743004,1,2019-10-09,,1482039,43,6,USD
162,1743004,2,2019-10-09,,1482039,43,3,USD
772,1743004,3,2019-10-09,,1482039,43,2,USD
1632,1743004,4,2019-10-09,,1482039,43,3,USD
2495,1743004,5,2019-10-09,,1482039,43,4,USD
422,1743005,1,2019-10-09,,1093788,37,3,GBP
1614,1743005,2,2019-10-09,,1093788,37,1,GBP
1744,1743005,3,2019-10-09,,1093788,37,1,GBP
1667,1743005,4,2019-10-09,,1093788,37,1,GBP
1785,1743005,5,2019-10-09,,1093788,37,10,GBP
1717,1743005,6,2019-10-09,,1093788,37,1,GBP
2495,1743005,7,2019-10-09,,1093788,37,5,GBP
436,1743006,1,2019-10-09,2019-10-10,1818102,0,2,USD
1466,1743006,2,2019-10-09,2019-10-10,1818102,0,2,USD
643,1743006,3,2019-10-09,2019-10-10,1818102,0,2,USD
1624,1743007,1,2019-10-09,,478863,23,4,EUR
54,1743007,2,2019-10-09,,478863,23,2,EUR
1606,1743008,1,2019-10-09,,1694752,47,1,USD
1723,1743008,2,2019-10-09,,1694752,47,1,USD
1304,1743009,1,2019-10-09,2019-10-12,151628,0,2,AUD
636,1743009,2,2019-10-09,2019-10-12,151628,0,3,AUD
1578,1743009,3,2019-10-09,2019-10-12,151628,0,2,AUD
21,1743010,1,2019-10-09,,1130442,37,2,GBP
1601,1743010,3,2019-10-09,,1130442,37,3,GBP
569,1743010,4,2019-10-09,,1130442,37,1,GBP
861,1743011,1,2019-10-09,,1686496,56,1,USD
1658,1743011,2,2019-10-09,,1686496,56,7,USD
1463,1743011,3,2019-10-09,,1686496,56,2,USD
1577,1743011,4,2019-10-09,,1686496,56,2,USD
1462,1743012,1,2019-10-09,,1939210,44,1,USD
60,1743013,1,2019-10-09,2019-10-13,1986637,0,6,USD
1406,1743014,1,2019-10-09,,724604,30,4,EUR
90,1743015,1,2019-10-09,,1505443,61,2,USD
1704,1743015,2,2019-10-09,,1505443,61,1,USD
1711,1743016,1,2019-10-09,,1870661,64,1,USD
1437,1743016,2,2019-10-09,,1870661,64,7,USD
454,1743018,1,2019-10-09,,1213214,48,1,USD
807,1743018,2,2019-10-09,,1213214,48,5,USD
1712,1743018,3,2019-10-09,,1213214,48,5,USD
2509,1743018,4,2019-10-09,,1213214,48,2,USD
158,1743018,5,2019-10-09,,1213214,48,3,USD
1459,1743019,1,2019-10-09,,1109864,38,5,GBP
1824,1743020,1,2019-10-09,2019-10-12,1894588,0,7,USD
92,1743020,2,2019-10-09,2019-10-12,1894588,0,1,USD
428,1743020,3,2019-10-09,2019-10-12,1894588,0,6,USD
1339,1743020,4,2019-10-09,2019-10-12,1894588,0,2,USD
1768,1743021,1,2019-10-09,,1939877,53,3,USD
1538,1743022,1,2019-10-09,,900387,42,1,GBP
2011,1743023,1,2019-10-09,,1833206,61,2,USD
634,1743023,2,2019-10-09,,1833206,61,2,USD
449,1743023,3,2019-10-09,,1833206,61,2,USD
1052,1743023,4,2019-10-09,,1833206,61,2,USD
1591,1743023,5,2019-10-09,,1833206,61,2,USD
1428,1743023,6,2019-10-09,,1833206,61,2,USD
1661,1743024,1,2019-10-09,,1701624,48,4,USD
460,1743025,1,2019-10-09,2019-10-14,1154631,0,9,GBP
1590,1743027,1,2019-10-09,2019-10-16,463529,0,5,EUR
1760,1743027,2,2019-10-09,2019-10-16,463529,0,10,EUR
1359,1743027,3,2019-10-09,2019-10-16,463529,0,1,EUR
1153,1743028,1,2019-10-09,,1073027,40,2,GBP
43,1743028,2,2019-10-09,,1073027,40,3,GBP
1316,1743029,1,2019-10-09,,383111,10,1,CAD
1686,1743029,2,2019-10-09,,383111,10,2,CAD
1586,1743029,3,2019-10-09,,383111,10,3,CAD
451,1743030,1,2019-10-09,,540301,21,2,EUR
1023,1743030,2,2019-10-09,,540301,21,2,EUR
219,1743032,1,2019-10-09,,781667,29,4,EUR
20,1743032,2,2019-10-09,,781667,29,3,EUR
2504,1743032,3,2019-10-09,,781667,29,2,EUR
1680,1743034,1,2019-10-09,2019-10-13,1838770,0,2,USD
439,1743035,1,2019-10-09,,1264100,59,6,USD
1181,1743036,1,2019-10-09,,1365840,65,3,USD
2032,1743036,2,2019-10-09,,1365840,65,2,USD
2263,1743036,3,2019-10-09,,1365840,65,2,USD
423,1743037,1,2019-10-09,2019-10-13,839353,0,7,EUR
1489,1744000,1,2019-10-10,,466912,26,4,EUR
477,1744000,2,2019-10-10,,466912,26,2,EUR
426,1744000,3,2019-10-10,,466912,26,4,EUR
1676,1744000,4,2019-10-10,,466912,26,1,EUR
1379,1744001,1,2019-10-10,,453993,22,8,EUR
353,1744002,1,2019-10-10,,2056831,55,4,USD
1322,1744003,1,2019-10-10,,1493539,55,1,USD
449,1744003,2,2019-10-10,,1493539,55,3,USD
982,1744003,3,2019-10-10,,1493539,55,3,USD
1678,1744003,4,2019-10-10,,1493539,55,5,USD
1588,1744003,5,2019-10-10,,1493539,55,8,USD
532,1744004,1,2019-10-10,,1454940,53,1,USD
2510,1744004,2,2019-10-10,,1454940,53,2,USD
51,1744005,1,2019-10-10,,55066,6,1,AUD
1348,1744005,2,2019-10-10,,55066,6,6,AUD
1844,1744005,3,2019-10-10,,55066,6,2,AUD
440,1744005,4,2019-10-10,,55066,6,2,AUD
474,1744006,1,2019-10-10,,1176859,39,8,GBP
1669,1744006,2,2019-10-10,,1176859,39,3,GBP
457,1744006,3,2019-10-10,,1176859,39,2,GBP
2491,1744007,1,2019-10-10,,702870,30,4,EUR
133,1744007,2,2019-10-10,,702870,30,4,EUR
2506,1744008,1,2019-10-10,,1834537,51,3,USD
335,1744009,1,2019-10-10,,245936,9,1,CAD
1647,1744010,1,2019-10-10,,874447,31,7,EUR
2030,1744011,1,2019-10-10,2019-10-13,1593888,0,1,USD
71,1744011,2,2019-10-10,2019-10-13,1593888,0,6,USD
1461,1744011,3,2019-10-10,2019-10-13,1593888,0,1,USD
457,1744012,1,2019-10-10,,1741351,61,3,USD
560,1744013,1,2019-10-10,,1922310,54,3,USD
1360,1744013,2,2019-10-10,,1922310,54,1,USD
472,1744015,1,2019-10-10,,2006113,45,5,USD
1801,1744015,2,2019-10-10,,2006113,45,2,USD
54,1744016,1,2019-10-10,,1780707,50,7,USD
1556,1744017,1,2019-10-10,,506422,23,3,EUR
884,1744017,2,2019-10-10,,506422,23,1,EUR
96,1744017,3,2019-10-10,,506422,23,8,EUR
1507,1744018,1,2019-10-10,,1799621,57,1,USD
107,1744018,2,2019-10-10,,1799621,57,2,USD
421,1744019,1,2019-10-10,,1482570,45,3,USD
605,1744019,2,2019-10-10,,1482570,45,3,USD
117,1744019,3,2019-10-10,,1482570,45,2,USD
1414,1744020,1,2019-10-10,2019-10-13,502452,0,5,EUR
480,1744020,2,2019-10-10,2019-10-13,502452,0,8,EUR
503,1744021,1,2019-10-10,2019-10-13,1159429,0,3,GBP
678,1744021,2,2019-10-10,2019-10-13,1159429,0,1,GBP
1928,1744021,3,2019-10-10,2019-10-13,1159429,0,1,GBP
449,1744022,1,2019-10-10,,1904291,63,2,USD
536,1744022,2,2019-10-10,,1904291,63,2,USD
89,1744022,3,2019-10-10,,1904291,63,7,USD
1656,1744023,1,2019-10-10,,1988805,45,6,USD
2499,1744023,2,2019-10-10,,1988805,45,10,USD
666,1744023,3,2019-10-10,,1988805,45,1,USD
1382,1744024,1,2019-10-10,,715317,29,3,EUR
1462,1744024,2,2019-10-10,,715317,29,2,EUR
2034,1744025,1,2019-10-10,,1783167,44,1,USD
1737,1744025,2,2019-10-10,,1783167,44,1,USD
1552,1744025,3,2019-10-10,,1783167,44,1,USD
458,1744026,1,2019-10-10,,1263104,45,3,USD
79,1744027,1,2019-10-10,,1213537,57,3,USD
1690,1744027,3,2019-10-10,,1213537,57,1,USD
1527,1744029,1,2019-10-10,,259102,10,2,CAD
2497,1744029,2,2019-10-10,,259102,10,1,CAD
718,1744030,1,2019-10-10,,1628727,63,1,USD
2501,1744030,2,2019-10-10,,1628727,63,2,USD
1424,1744030,3,2019-10-10,,1628727,63,10,USD
2107,1744030,4,2019-10-10,,1628727,63,2,USD
1745,1744030,5,2019-10-10,,1628727,63,1,USD
749,1744030,6,2019-10-10,,1628727,63,5,USD
617,1744030,7,2019-10-10,,1628727,63,2,USD
1710,1744031,1,2019-10-10,2019-10-14,1767794,0,1,USD
2083,1744031,2,2019-10-10,2019-10-14,1767794,0,10,USD
1768,1744031,3,2019-10-10,2019-10-14,1767794,0,3,USD
1816,1744031,4,2019-10-10,2019-10-14,1767794,0,3,USD
1015,1744031,5,2019-10-10,2019-10-14,1767794,0,7,USD
1448,1744031,6,2019-10-10,2019-10-14,1767794,0,5,USD
1108,1744032,1,2019-10-10,,454833,26,1,EUR
1211,1744033,1,2019-10-10,,1571665,43,2,USD
653,1744033,2,2019-10-10,,1571665,43,3,USD
457,1744034,1,2019-10-10,,1886594,44,1,USD
1431,1744035,1,2019-10-10,2019-10-13,1395464,0,3,USD
446,1744036,1,2019-10-10,2019-10-12,1547777,0,8,USD
88,1744036,2,2019-10-10,2019-10-12,1547777,0,3,USD
2359,1744036,3,2019-10-10,2019-10-12,1547777,0,3,USD
1427,1744037,1,2019-10-10,,1010245,40,1,GBP
83,1744038,1,2019-10-10,,860762,31,6,EUR
1735,1744038,2,2019-10-10,,860762,31,4,EUR
1816,1744038,3,2019-10-10,,860762,31,3,EUR
347,1744038,4,2019-10-10,,860762,31,2,EUR
140,1744039,1,2019-10-10,,617656,18,3,EUR
1688,1744039,2,2019-10-10,,617656,18,3,EUR
878,1744039,3,2019-10-10,,617656,18,2,EUR
58,1744039,4,2019-10-10,,617656,18,7,EUR
1227,1744039,5,2019-10-10,,617656,18,2,EUR
1089,1745000,1,2019-10-11,,1335682,45,2,USD
1888,1745000,2,2019-10-11,,1335682,45,2,USD
114,1745000,3,2019-10-11,,1335682,45,1,USD
50,1745001,1,2019-10-11,,508025,21,7,EUR
432,1745001,2,2019-10-11,,508025,21,2,EUR
805,1745001,3,2019-10-11,,508025,21,2,EUR
1682,1745002,1,2019-10-11,,96331,5,3,AUD
615,1745003,1,2019-10-11,,1861354,57,7,USD
47,1745004,1,2019-10-11,,1526098,53,1,USD
1586,1745004,2,2019-10-11,,1526098,53,3,USD
1642,1745005,1,2019-10-11,,1908818,61,6,USD
1398,1745006,1,2019-10-11,,1205821,56,2,USD
1613,1745007,1,2019-10-11,,71282,4,2,AUD
1588,1745007,2,2019-10-11,,71282,4,1,AUD
69,1745007,3,2019-10-11,,71282,4,6,AUD
1744,1745007,4,2019-10-11,,71282,4,2,AUD
121,1745008,1,2019-10-11,,966331,38,3,GBP
1239,1745008,2,2019-10-11,,966331,38,2,GBP
1458,1745009,1,2019-10-11,,979954,38,2,GBP
94,1745009,2,2019-10-11,,979954,38,7,GBP
460,1745010,1,2019-10-11,,715379,29,1,EUR
84,1745010,2,2019-10-11,,715379,29,2,EUR
1808,1745010,3,2019-10-11,,715379,29,7,EUR
1584,1745011,1,2019-10-11,,1750528,59,2,USD
2210,1745011,2,2019-10-11,,1750528,59,3,USD
1797,1745012,1,2019-10-11,,1346398,62,6,USD
1538,1745012,2,2019-10-11,,1346398,62,3,USD
1118,1745012,3,2019-10-11,,1346398,62,1,USD
92,1745013,1,2019-10-11,,1536966,43,1,USD
2371,1745013,2,2019-10-11,,1536966,43,3,USD
133,1745014,1,2019-10-11,,1000168,42,3,GBP
1394,1745014,2,2019-10-11,,1000168,42,7,GBP
1786,1745014,3,2019-10-11,,1000168,42,5,GBP
1494,1745016,1,2019-10-11,2019-10-17,1360697,0,1,USD
1712,1745016,2,2019-10-11,2019-10-17,1360697,0,7,USD
1268,1745016,3,2019-10-11,2019-10-17,1360697,0,1,USD
108,1745018,1,2019-10-11,2019-10-16,1720942,0,8,USD
2508,1745018,2,2019-10-11,2019-10-16,1720942,0,1,USD
135,1745019,1,2019-10-11,,1427026,51,8,USD
1499,1745020,1,2019-10-11,,1502234,62,2,USD
1463,1745021,1,2019-10-11,,1397271,47,3,USD
360,1745022,1,2019-10-11,,1493457,48,2,USD
51,1745022,2,2019-10-11,,1493457,48,3,USD
1660,1745022,3,2019-10-11,,1493457,48,8,USD
1537,1745022,4,2019-10-11,,1493457,48,10,USD
1724,1745023,1,2019-10-11,,1728060,44,5,USD
1615,1745024,1,2019-10-11,,1622857,53,2,USD
1505,1745025,1,2019-10-11,2019-10-14,809163,0,2,EUR
1671,1745025,2,2019-10-11,2019-10-14,809163,0,2,EUR
1580,1745025,3,2019-10-11,2019-10-14,809163,0,4,EUR
2495,1745026,1,2019-10-11,2019-10-15,758494,0,2,EUR
1665,1745026,2,2019-10-11,2019-10-15,758494,0,2,EUR
65,1745027,1,2019-10-11,,2053617,54,7,USD
657,1745028,1,2019-10-11,,55914,6,3,AUD
2492,1745028,2,2019-10-11,,55914,6,3,AUD
1337,1746000,1,2019-10-12,,1632302,55,2,USD
1246,1746000,2,2019-10-12,,1632302,55,3,USD
1701,1746000,3,2019-10-12,,1632302,55,3,USD
1169,1746001,1,2019-10-12,,349322,8,3,CAD
449,1746002,1,2019-10-12,,448232,27,7,EUR
70,1746002,2,2019-10-12,,448232,27,3,EUR
420,1746002,3,2019-10-12,,448232,27,4,EUR
1679,1746003,1,2019-10-12,2019-10-13,1671353,0,9,USD
571,1746003,2,2019-10-12,2019-10-13,1671353,0,1,USD
367,1746004,1,2019-10-12,,1823649,63,1,USD
1609,1746004,2,2019-10-12,,1823649,63,6,USD
1646,1746005,1,2019-10-12,,2062680,59,3,USD
436,1746005,2,2019-10-12,,2062680,59,2,USD
1616,1746005,3,2019-10-12,,2062680,59,3,USD
2091,1746005,4,2019-10-12,,2062680,59,1,USD
621,1746006,1,2019-10-12,2019-10-16,1300742,0,3,USD
1265,1746007,1,2019-10-12,2019-10-17,380313,0,2,CAD
96,1746008,1,2019-10-12,,751680,29,3,EUR
388,1746008,2,2019-10-12,,751680,29,5,EUR
1584,1746008,3,2019-10-12,,751680,29,2,EUR
448,1746008,4,2019-10-12,,751680,29,3,EUR
51,1746009,1,2019-10-12,,1784517,62,4,USD
1663,1746009,2,2019-10-12,,1784517,62,5,USD
910,1746009,3,2019-10-12,,1784517,62,3,USD
1646,1746009,4,2019-10-12,,1784517,62,1,USD
2158,1746009,5,2019-10-12,,1784517,62,1,USD
1811,1746009,6,2019-10-12,,1784517,62,3,USD
378,1746010,1,2019-10-12,,1838893,47,1,USD
99,1746010,2,2019-10-12,,1838893,47,1,USD
1387,1746010,3,2019-10-12,,1838893,47,3,USD
2000,1746012,1,2019-10-12,,1090531,40,2,GBP
957,1746012,2,2019-10-12,,1090531,40,7,GBP
1497,1746013,1,2019-10-12,,1974345,61,1,USD
1330,1746013,2,2019-10-12,,1974345,61,3,USD
67,1746014,1,2019-10-12,,1391234,51,2,USD
680,1746014,3,2019-10-12,,1391234,51,1,USD
443,1746015,1,2019-10-12,,1744383,51,1,USD
139,1746016,1,2019-10-12,2019-10-15,2034965,0,4,USD
66,1746016,2,2019-10-12,2019-10-15,2034965,0,7,USD
287,1746017,1,2019-10-12,,1765862,61,2,USD
2014,1746018,1,2019-10-12,,1795866,53,1,USD
69,1746019,1,2019-10-12,,982052,36,2,GBP
422,1746019,2,2019-10-12,,982052,36,3,GBP
1559,1746020,1,2019-10-12,,849706,31,1,EUR
1773,1746020,2,2019-10-12,,849706,31,1,EUR
1287,1746020,3,2019-10-12,,849706,31,1,EUR
1624,1746021,1,2019-10-12,,1542784,49,5,USD
1086,1746021,2,2019-10-12,,1542784,49,6,USD
1206,1746021,3,2019-10-12,,1542784,49,1,USD
2026,1746021,4,2019-10-12,,1542784,49,1,USD
1704,1746022,1,2019-10-12,,1959184,57,6,USD
901,1746022,2,2019-10-12,,1959184,57,2,USD
35,1746024,1,2019-10-12,,1288961,50,2,USD
1554,1746025,1,2019-10-12,,100386,5,1,AUD
517,1746025,2,2019-10-12,,100386,5,2,AUD
1621,1746025,3,2019-10-12,,100386,5,3,AUD
77,1746025,4,2019-10-12,,100386,5,7,AUD
1747,1746026,1,2019-10-12,,1123758,39,5,GBP
1580,1746026,2,2019-10-12,,1123758,39,1,GBP
107,1746027,1,2019-10-12,,1035789,37,1,GBP
444,1746028,1,2019-10-12,,1672305,59,1,USD
1434,1746029,1,2019-10-12,,305226,9,1,CAD
1608,1746030,1,2019-10-12,,1217161,47,7,USD
2137,1746031,1,2019-10-12,2019-10-16,1209835,0,2,USD
435,1746031,2,2019-10-12,2019-10-16,1209835,0,1,USD
2489,1746032,1,2019-10-12,2019-10-16,1495716,0,5,USD
1625,1746033,1,2019-10-12,,660319,18,1,EUR
1031,1746034,1,2019-10-12,2019-10-15,463114,0,3,EUR
496,1746034,2,2019-10-12,2019-10-15,463114,0,3,EUR
1695,1746034,3,2019-10-12,2019-10-15,463114,0,2,EUR
1640,1746035,1,2019-10-12,,1368909,43,1,USD
21,1746035,2,2019-10-12,,1368909,43,1,USD
2491,1746036,1,2019-10-12,,1644327,66,1,USD
1667,1746036,2,2019-10-12,,1644327,66,4,USD
78,1746037,1,2019-10-12,,61947,5,1,AUD
1505,1746038,1,2019-10-12,,522979,24,6,EUR
1623,1746038,2,2019-10-12,,522979,24,6,EUR
273,1746039,1,2019-10-12,2019-10-17,949166,0,10,GBP
394,1746040,1,2019-10-12,,1374285,65,1,USD
1643,1746040,2,2019-10-12,,1374285,65,3,USD
1606,1746041,1,2019-10-12,,713424,30,1,EUR
